dateTime,ngl-dual-504.symbolblockchain.io,ngl-dual-502.symbolblockchain.io,ngl-beacon-102.symbolblockchain.io,ngl-dual-001.symbolblockchain.io,ngl-dual-004.symbolblockchain.io,ngl-dual-602.symbolblockchain.io,ngl-dual-203.symbolblockchain.io,ngl-beacon-602.symbolblockchain.io,ngl-beacon-502.symbolblockchain.io,ngl-beacon-001.symbolblockchain.io,ngl-dual-204.symbolblockchain.io,ngl-dual-202.symbolblockchain.io,ngl-dual-002.symbolblockchain.io,ngl-dual-403.symbolblockchain.io,ngl-beacon-302.symbolblockchain.io,ngl-dual-401.symbolblockchain.io,ngl-dual-503.symbolblockchain.io,ngl-beacon-402.symbolblockchain.io,ngl-beacon-202.symbolblockchain.io,ngl-dual-201.symbolblockchain.io,ngl-beacon-401.symbolblockchain.io,ngl-dual-302.symbolblockchain.io,ngl-dual-402.symbolblockchain.io,ngl-dual-003.symbolblockchain.io,ngl-beacon-301.symbolblockchain.io,ngl-dual-604.symbolblockchain.io,ngl-dual-104.symbolblockchain.io,ngl-dual-102.symbolblockchain.io,ngl-dual-103.symbolblockchain.io,ngl-dual-304.symbolblockchain.io,ngl-dual-303.symbolblockchain.io,ngl-beacon-002.symbolblockchain.io,ngl-beacon-201.symbolblockchain.io,ngl-dual-404.symbolblockchain.io,ngl-dual-501.symbolblockchain.io,ngl-dual-601.symbolblockchain.io,ngl-beacon-101.symbolblockchain.io,ngl-beacon-501.symbolblockchain.io,ngl-dual-603.symbolblockchain.io,ngl-dual-101.symbolblockchain.io,ngl-dual-301.symbolblockchain.io,ngl-beacon-601.symbolblockchain.io
2021-05-30,3063524.297128,3072099.162447,3070072.2190600005,3070638.8605110003,3065318.241588,3070839.7877719994,3067164.6524049994,3065590.8102909997,3065770.7497449997,3000000.0000049993,3060827.8959130007,3067427.444865,3056133.235457,3067834.9310489995,3061633.226537,3067486.0993540003,3061710.208405999,3064466.570524001,3064701.711687,3065789.9329289994,3063496.2780200006,3070354.5976370005,3067255.7183220005,3062403.783586999,3070169.767729999,3065102.5375559996,3060815.6097540003,3067337.60834,3066128.4530519997,3060935.3379609995,3073360.9214530005,3066448.821382,3062642.7971060006,3063437.189155,3070000.3172009997,3065454.4955039998,3065101.246411001,3059115.897163,3072884.072946999,3063738.4637329997,3068657.3993209996,3067117.9446289996
2021-06-06,3069298.3409329997,3079960.088785,3074265.5460400004,3075178.405511,3070206.9798100004,3075393.991784999,3072581.7879699995,3069617.177979,3072755.8362999996,3000000.0000049993,3065021.2418860006,3070572.950386,3061371.377942,3071677.0342349997,3066175.610632,3070979.1986070005,3067471.930456999,3067613.607686001,3069767.613208,3071029.775736999,3068211.9876840007,3076641.6976460004,3072145.1076480006,3066771.736385999,3074709.436855999,3069470.1057919995,3066231.124737,3072227.116168,3071369.1174739995,3065126.7365369992,3079123.7166730007,3070126.595665,3067717.8898630007,3069550.645997,3075244.3966159998,3070169.904108,3071039.869085001,3062262.431979,3077774.6600819994,3068978.6936489996,3074597.5951369996,3071836.8187289997
2021-06-13,3074189.5843999996,3084501.3111860002,3077585.3875570004,3080591.401928,3074047.9053120003,3080982.755670999,3077121.7486179993,3073288.6385709997,3077471.0926479995,3000000.0000049993,3069042.7312940005,3075296.785911,3066263.407007,3077449.9402179997,3071261.421635,3076393.7547620004,3073762.544781999,3071282.987819001,3073783.448985,3076269.660276999,3072755.439216001,3080484.5512040006,3077388.5390680004,3072712.856044999,3077505.131771999,3075935.2599359993,3070247.1683050003,3076421.748929,3075386.7655649995,3070194.6303129992,3084538.621415001,3075023.103048,3071386.2005940005,3073394.365197,3079435.842359,3076285.678694,3075757.469819001,3065583.389691,3082845.5293919994,3073699.9245649995,3079662.3790329997,3078298.8888279996
2021-06-20,3078729.0863599996,3087819.620105,3080904.0751320003,3085830.0777290002,3077715.675871,3087102.6682059993,3082361.559509999,3076780.782822,3081311.9850429995,3000000.0000049993,3074457.3278270005,3080011.7074559997,3071852.83991,3082351.561874,3075976.376244,3082155.5178380003,3079175.757726999,3075486.992816001,3078846.783867,3081858.816684999,3076772.079608001,3083976.2550630006,3083852.9506230005,3077605.990137999,3081700.316153999,3081872.247834999,3073739.441895,3080963.172714,3078704.8563839993,3075971.4532439993,3088380.622312001,3082897.136766,3075404.6520350007,3078109.262699,3083628.034371,3083444.41343,3080825.933059001,3071173.994046,3088260.704420999,3079638.2154059997,3085255.1638599997,3083713.4209299996
2021-06-27,3082922.1864219997,3091846.4872620003,3086321.2083900003,3090894.1996950004,3082254.916726,3092693.2137609995,3086553.794747999,3081845.259087,3085861.2671899996,3000000.000005999,3079349.9174540006,3084727.0817939998,3077096.677276,3087951.5027469997,3080341.1477920003,3086521.410091,3085113.673009999,3079677.1700100014,3084613.490945,3087981.734322999,3081485.950886001,3087820.208065001,3089268.8410860007,3082670.5869509988,3085543.612019999,3087823.211907999,3079155.6687120004,3086551.7400640002,3085167.7847619993,3081909.066996999,3093273.828853001,3087102.713605,3078199.5073100007,3081606.688644,3088178.47851,3087459.9266170003,3087810.5239460007,3076589.332612,3094208.3387699993,3084876.4370199996,3089796.675674,3089303.3347549997
2021-07-04,3088685.324226,3096737.730878,3089463.763716,3095608.9487900003,3086445.129743,3097582.4622119996,3090046.600974999,3086914.723642,3090053.531408,3000000.000005999,3084765.1156600006,3089448.852577,3082162.6990219997,3091971.6686679996,3085057.9538930003,3091236.387839,3089479.984627999,3085442.2419840014,3089154.144117,3093393.9775609993,3086201.755984001,3093233.262426001,3093984.0484990007,3087386.555290999,3090259.815201999,3092188.058594999,3084742.5759810004,3091099.928528,3091804.202164999,3087672.349363999,3099735.805603001,3093570.4117550002,3083615.6508180005,3088253.877076,3092029.3900869996,3093223.1198380003,3092001.3865060005,3081827.943997,3099098.6268359995,3089066.9970229995,3093290.151852,3092620.478078
2021-07-11,3092703.123349,3102155.2198070004,3093830.010974,3100324.9505350003,3092208.423285,3101947.2581289997,3094414.613659999,3092853.848812,3095819.442855,3000000.000005999,3089479.7064140006,3093991.745677,3087054.252906,3097035.1600279994,3089250.8977810005,3097877.479755,3093149.474221999,3091382.301286001,3094395.213103,3099160.241203999,3090918.5660470007,3098998.381307001,3098003.2982080006,3092800.152236999,3094802.9023909993,3096030.6158709987,3089284.8879550006,3094769.2292500003,3096869.2923169993,3090989.6512869988,3104803.713126001,3096714.89203,3088855.0966130006,3092795.9003479998,3097268.5610049996,3098638.772743,3095323.1330500008,3085844.593963,3104866.5998749994,3094311.9222579994,3097133.55852,3096636.949739
2021-07-18,3097942.115421,3106345.4387330003,3099766.8184220004,3105213.8418620005,3097275.161013,3106661.0412459997,3098956.3238549987,3096171.06524,3100009.472259,3000000.000005999,3094717.6404470005,3098184.048619,3091070.326529,3100353.5222189995,3094841.2416390004,3104341.769193,3096992.0307659986,3095572.811790001,3098586.597964,3103876.844458999,3094237.9507570006,3102842.9297510013,3103067.9629420005,3097693.156884999,3101089.1661109994,3100922.7666799985,3094350.7806960004,3098611.9997960003,3100364.380273999,3095892.3103079987,3110041.963039001,3102653.7131930003,3094620.248946001,3096462.818523,3100762.5424969997,3104404.008512,3099862.782247001,3090211.965071,3109932.9026129995,3099026.4750309996,3101152.260177,3102578.644407
2021-07-25,3101259.367164,3110711.15737,3104481.6817130004,3111504.7258430007,3101116.8432460004,3111726.321823,3105600.892610999,3102109.2402709997,3102977.386913,3000000.000005999,3099087.5126600005,3103074.1760779996,3095610.540721,3103497.4834839995,3099206.3222920005,3108533.7828240003,3101008.8717459985,3100461.609050001,3101557.532108,3108945.0962899993,3100349.6264400007,3108082.1811840013,3107260.5692190006,3103458.984521999,3104761.2912929994,3104415.2753179986,3099240.9499720004,3102455.5894680005,3104554.488846999,3100608.0903419987,3113009.908127001,3105970.9432,3100207.198479001,3100480.055878,3105826.103659,3110170.356133,3104752.187021001,3093879.2516280003,3113075.800912,3104090.5323119997,3106390.670002,3107644.217836
2021-08-01,3103530.8769799997,3116475.408781,3108672.8834300004,3117092.1333780005,3104434.1450910005,3116964.360971,3108744.622028999,3107523.6737599997,3107343.673825,3000000.000005999,3104501.8716570004,3106218.3510559998,3099102.481465,3107865.6166829993,3103048.3780130004,3111677.246898,3105375.0708939987,3104653.234867001,3104701.611278,3112440.495762999,3105412.833975001,3112634.538740001,3111101.4052790008,3110969.321184999,3109482.811078999,3110003.1051839986,3103783.2828040007,3108043.1460710005,3108047.153046999,3105848.005496999,3118073.851574001,3109638.469343,3104572.632578001,3105543.174785,3112989.341848,3113836.785266,3108244.064264001,3098945.4090250004,3117964.5516919997,3109328.3969989996,3111106.147123,3111138.009614
2021-08-08,3107197.2083949996,3121018.399574,3113562.9902620004,3121631.4072150006,3108975.0803340003,3121679.888784,3113633.048325999,3112063.2366029997,3113106.31862,3000000.000005999,3108343.7359800003,3111283.547266,3103647.007552,3112582.582288999,3110210.5401930003,3116043.572381,3109041.9658659985,3109019.344661001,3109590.1601839997,3115408.869782999,3111003.438786001,3115428.130969001,3116690.629733001,3113938.6748579987,3114724.750937999,3112971.007975999,3109022.2851960007,3115207.4623450004,3110492.413033999,3109341.202347999,3122789.045828001,3113306.622513,3108590.146477001,3109912.64535,3116656.355189,3116455.749274,3112609.894272001,3104361.4205480004,3121458.5706669996,3114217.8711119997,3115645.794729,3117253.101271
2021-08-15,3113279.1026729997,3125362.201535,3118254.4044240005,3124941.5216660006,3111772.975035,3126024.423901,3117787.884865999,3117249.1226379997,3118676.193653,3000000.000005999,3113902.5898590004,3114601.620947,3107640.948847,3115536.6726019992,3114380.6784620006,3119878.004644,3113911.2224599984,3114231.0474480013,3114107.8825609996,3119737.725990999,3115148.522577001,3118889.862438001,3121408.171273001,3117926.6628989987,3117845.881669999,3117153.9173859986,3112666.880486001,3119896.4422990005,3115701.3640139992,3112819.154585999,3126260.112670001,3117477.986798,3113647.790676001,3113040.939289,3121363.6950919996,3120794.0851020003,3117120.6454040008,3108364.138602,3125293.2873659995,3118743.3458379996,3119131.648573,3120897.5898470003
2021-08-22,3117123.1050799997,3131044.856144,3122768.0528670005,3129287.7702900004,3117124.02227,3130370.186532,3121967.4909629994,3121427.5337719996,3122021.450602,3000000.000005999,3118083.114572,3120119.000645,3110984.833113,3118378.1418329994,3118057.0496260007,3124724.840639,3119093.7879309985,3117908.6513730013,3117450.4293179996,3123749.085776999,3118157.7939130007,3123403.683622001,3125423.739990001,3124111.175872999,3122025.2454669992,3121331.8825029987,3116010.859156001,3123741.7111550006,3118709.6915019993,3116997.453247999,3130606.332040001,3122492.800124,3118328.120680001,3116885.036603,3125045.07544,3125474.913751,3121299.507487001,3112544.364171,3128635.9875169997,3123090.8851679997,3123143.338675,3125076.4603160005
2021-08-29,3120968.6310749995,3135058.6743159997,3127949.5939520006,3133967.446855,3121971.594908,3134718.33589,3125812.5730719995,3124938.0423169998,3125198.066075,3000000.000006999,3123432.0426820004,3125135.154198,3114997.5620839996,3122890.6154309995,3121902.3745900006,3128570.36864,3122438.3065259983,3123256.6260980014,3120459.9860579995,3126592.009719999,3123174.2708180007,3128251.575625001,3129936.339495001,3127955.398511999,3126538.3976449994,3126179.6365019986,3119353.641412001,3127421.1713780006,3123557.0761909992,3121343.181169999,3136624.8101310013,3126503.7878349996,3122340.8576760013,3121900.529009,3128889.101705,3131659.414349,3125479.896106001,3117392.6562980004,3134487.8329789997,3125932.035504,3127321.8714369996,3129423.8949460005
2021-09-05,3126319.7854639995,3140072.4709929996,3130958.5897810007,3138313.22659,3126328.4852,3138729.744218,3128653.8366289996,3127948.1206119996,3128707.304159,3000000.000006999,3128446.7566280006,3128646.0286520002,3119845.7315669996,3127071.7012339993,3126583.3184970007,3133250.438952,3127117.8025179985,3127103.1120920014,3124472.6695929994,3130435.534789999,3128026.262797001,3131260.075785001,3134284.103926001,3132477.683360999,3130552.2688459996,3130860.1469039987,3122862.8297050013,3129426.894643001,3128904.7959409994,3124016.8772329986,3140802.5080260015,3130024.1110129994,3125517.101430001,3125744.391717,3132901.1354179997,3136841.762081,3129494.311276001,3121573.6976130004,3139168.1492469995,3130446.5484229997,3131168.3518429995,3134270.7985260007
2021-09-12,3130331.0208349996,3145254.5186399994,3135306.210312001,3142658.091303,3131009.797006,3142408.5908350004,3134513.6150269997,3131958.9629729996,3133052.930044,3000000.000006999,3131621.9276620005,3131821.5929810004,3122353.3105699997,3131083.6365939993,3131597.4366620006,3137932.098679,3131631.7768189986,3130617.0340770013,3129830.9332839996,3134447.742139999,3131537.803578001,3136276.8460960006,3140134.4757950013,3137157.806596999,3135064.7081219996,3136043.621880999,3127878.6588720013,3133775.9571600007,3134419.718461999,3127359.8063889984,3144818.7952990015,3134539.1949499995,3129864.3660100014,3130926.673896,3137748.2410879997,3143194.431023,3134006.235102001,3126587.426456,3142846.7857499993,3134959.8403829997,3135513.5904949997,3136612.2657070006
2021-09-19,3135345.2184599997,3149277.0453899996,3139318.916361001,3148009.208349,3135688.767811,3146419.0152070005,3138693.467241,3135636.8045719997,3137408.566596,3000000.000008999,3136646.8879050007,3137011.9290690003,3128705.204116,3135440.1085719992,3135607.8972320007,3141108.08263,3135485.914105999,3133792.9754840015,3133509.0441639996,3138459.9620669987,3135885.484771001,3140454.3278930006,3144647.1999680013,3142004.722657999,3139410.511809,3140389.511072999,3130050.9497120013,3136450.6999090007,3140103.1411099993,3131036.2385639986,3147680.2303220015,3139552.8437149995,3133874.8864610014,3136119.1996999998,3142259.850154,3146202.395532,3138354.202697001,3130942.088086,3145358.2191619994,3138656.8522539996,3139024.6956559997,3141792.7831660006
2021-09-26,3139022.5868589994,3154123.07245,3142995.148482001,3151352.1378900004,3139531.9401579998,3150096.0801990004,3143372.280619,3139824.3579619997,3141754.104005,3000000.000008999,3141325.6448230008,3142045.1879330003,3133053.434203,3137613.5089699994,3139295.6323730005,3143781.717394,3139329.1252949988,3139151.052692001,3138690.8973299996,3142639.4876309987,3139896.9064430012,3144130.6712290007,3148492.101887001,3145013.438625999,3143922.300574,3145403.711271999,3134730.6925530015,3139627.4528600005,3143947.398481999,3135716.8287489987,3151700.6628270014,3141892.6024889997,3138219.4834920014,3140300.961243,3145936.800601,3151216.349659,3141864.385438001,3135620.936261,3148868.3519209996,3142668.1409149994,3144039.5009359997,3146471.5038410006
2021-10-03,3143537.2513699993,3158479.5863079997,3146002.8663810007,3155539.818791,3143385.189192,3155610.7332050004,3147552.696379,3145183.433963,3145931.61217,3000000.000008999,3146340.681399001,3145554.6557480004,3137232.7759889998,3144005.4020039993,3142313.5644470006,3147123.755216,3144018.9092419986,3143183.361870001,3142201.1528649996,3146012.273457999,3144409.579797001,3149154.606619001,3152503.710100001,3149536.0626839986,3148277.187164,3150427.849865999,3136735.8484590016,3144642.5966570005,3147623.690028999,3138567.8531579985,3157059.5978780016,3145737.6815819996,3141897.0131960013,3143822.064326,3150635.955552,3153223.393266,3144874.260748001,3139129.9982930003,3152378.3941979995,3147181.0364409992,3147549.5135679995,3151318.5189260007
2021-10-10,3145042.751527999,3160986.4203859996,3148844.2727580005,3158047.817975,3144387.9223019998,3157617.3234050004,3149736.281203,3146353.7263459996,3147771.3055290002,3000000.000008999,3147844.813573001,3147738.0095,3140074.114586,3145520.3186079995,3144329.1637860006,3149965.940278,3146024.5187799986,3145357.010216001,3144708.202857,3148519.635278999,3145746.650061001,3150825.928096001,3153339.442480001,3151040.092003999,3150449.73306,3151096.397693999,3137916.0547420015,3147151.1625430007,3148960.829179999,3141075.9088709983,3159232.584268002,3148078.1455989997,3144905.568063001,3145159.0377849997,3151973.570625,3155730.362651,3146545.5647530006,3140467.0622030003,3153882.8046679995,3150189.679059999,3150392.7211299995,3152822.905109001
