dateTime,ngl-dual-504.symbolblockchain.io,ngl-dual-502.symbolblockchain.io,ngl-beacon-102.symbolblockchain.io,ngl-dual-001.symbolblockchain.io,ngl-dual-004.symbolblockchain.io,ngl-dual-602.symbolblockchain.io,ngl-dual-203.symbolblockchain.io,ngl-beacon-602.symbolblockchain.io,ngl-beacon-502.symbolblockchain.io,ngl-beacon-001.symbolblockchain.io,ngl-dual-204.symbolblockchain.io,ngl-dual-202.symbolblockchain.io,ngl-dual-002.symbolblockchain.io,ngl-dual-403.symbolblockchain.io,ngl-beacon-302.symbolblockchain.io,ngl-dual-401.symbolblockchain.io,ngl-dual-503.symbolblockchain.io,ngl-beacon-402.symbolblockchain.io,ngl-beacon-202.symbolblockchain.io,ngl-dual-201.symbolblockchain.io,ngl-beacon-401.symbolblockchain.io,ngl-dual-302.symbolblockchain.io,ngl-dual-402.symbolblockchain.io,ngl-dual-003.symbolblockchain.io,ngl-beacon-301.symbolblockchain.io,ngl-dual-604.symbolblockchain.io,ngl-dual-104.symbolblockchain.io,ngl-dual-102.symbolblockchain.io,ngl-dual-103.symbolblockchain.io,ngl-dual-304.symbolblockchain.io,ngl-dual-303.symbolblockchain.io,ngl-beacon-002.symbolblockchain.io,ngl-beacon-201.symbolblockchain.io,ngl-dual-404.symbolblockchain.io,ngl-dual-501.symbolblockchain.io,ngl-dual-601.symbolblockchain.io,ngl-beacon-101.symbolblockchain.io,ngl-beacon-501.symbolblockchain.io,ngl-dual-603.symbolblockchain.io,ngl-dual-101.symbolblockchain.io,ngl-dual-301.symbolblockchain.io,ngl-beacon-601.symbolblockchain.io
2021-05-30,5593.845595,4367.165705,5065.371091,6287.379837,4714.532711,5066.388693,2970.230978,5764.980287,5594.177155,0.0,4193.4768380000005,4540.873682,4891.119294,4718.418278,4717.196685,7161.318566,4889.883254,3843.0597270000003,4720.744047,4715.62518,4017.911539,5415.4764860000005,5238.934685,4714.788469,6464.2814100000005,4540.636033,5240.240049,4888.7980640000005,3667.43905,3846.8308580000003,6639.151408000001,5066.128532,4714.5849690000005,5765.203655,4716.577053,4889.412027,4370.272325,5414.821232,7685.211729000001,5241.198499,5592.201578,4540.5630710000005
2021-06-06,5764.043805,7860.926338,4193.32698,4539.545,4888.738222,4544.2040130000005,5417.1355650000005,4016.3676880000003,6985.086555000001,0.0,4193.345973,3145.505521,5238.142485,3842.1031860000003,4542.384095,3493.0992530000003,5761.722051000001,3147.037162,5065.901521,5239.842808,4715.709664,6287.100009,4889.389326,4367.952799,4539.669126,4367.568236,5415.514983,4889.507828000001,5240.664422,4191.3985760000005,5762.79522,3667.774283,5065.092757,6113.4568420000005,5244.079415,4715.408604,5938.622674,3146.5348160000003,4890.587135,5240.229916,5940.195816,4718.8741
2021-06-13,4891.243467,4541.222401,3319.8415170000003,5412.996417,3840.925502,5588.763886000001,4539.960648,3671.460592,4715.256348,0.0,4021.4894080000004,4713.835525,4892.029065000001,5762.905983000001,5065.811003000001,5414.556155,6290.6143250000005,3669.380133,4015.8357770000002,5239.88454,4543.451532,3842.8535580000002,5243.43142,5941.119659,2795.6949160000004,6465.154144,4016.043568,4194.632761,4017.648091,5067.893776,5414.904742000001,4896.507383,3668.310731,3843.7192,4191.445743,6115.774586,4717.600734000001,3320.9577120000004,5070.86931,4721.230916,5064.783896,6462.0700990000005
2021-06-20,4539.5019600000005,3318.308919,3318.687575,5238.675801,3667.770559,6119.912535,5239.810892,3492.144251,3840.8923950000003,0.0,5414.596533,4714.921545,5589.432903,4891.621656,4714.954609,5761.763076,5413.212945,4194.004997,5063.334882,5589.156408,4016.6403920000002,3491.703859,6464.411555000001,4893.134093000001,4195.184382,5936.987899000001,3492.2735900000002,4541.423785,3318.090819,5766.822931000001,3842.0008970000004,7864.033718000001,4018.451441,4714.897502,4192.192012,7158.734736,5068.46324,5590.604355,5415.175029,5938.290841,5592.784827,5414.532102
2021-06-27,4193.100061,4016.8671560000003,5417.133257,5064.121965,4539.240854000001,5590.545554,4192.235237,5064.476264,4539.2821460000005,0.0,4892.589626,4715.374337,5243.837365,5589.940872,4364.771547,4365.892252000001,5937.915282,4190.177193,5766.707077,6112.9176370000005,4713.871277,3843.9530010000003,5415.890462,5064.596812000001,3843.295865,5940.964072,5416.226816,5588.567349,6462.928377,5937.613752,4893.20654,4195.576838,2794.855274,3497.425944,4540.444138,4015.513186,6984.590886,5415.338565,5937.6343480000005,5238.221613000001,4541.511813,5589.913824
2021-07-04,5763.137804,4891.243616000001,3142.555326,4714.749095,4190.213017,4889.248451,3492.806227,5069.4645550000005,4192.264218,0.0,5415.198206,4721.770783,5066.021746,4020.1659210000003,4716.806101,4714.977748,4366.311618,5765.071974,4540.653172,5412.243238,4715.805098,5413.054361,4715.207413,4715.96834,4716.203182,4364.846687,5586.907269,4548.188464,6636.417403,5763.282367000001,6461.97675,6467.69815,5416.143508,6647.188432,3850.9115770000003,5763.193221,4190.8625600000005,5238.611385,4890.288066,4190.5600030000005,3493.476178,3317.1433230000002
2021-07-11,4017.7991230000002,5417.488929,4366.247258,4716.0017450000005,5763.293542,4364.795917,4368.012685000001,5939.12517,5765.911447,0.0,4714.590754,4542.8931,4891.553884,5063.49136,4192.943888,6641.091916,3669.489594,5940.059302000001,5241.068986,5766.263643,4716.810063,5765.118881,4019.249709,5413.596946000001,4543.087189,3842.557276,4542.311974,3669.300722,5065.090152,3317.301923,5067.907523,3144.4802750000003,5239.4457950000005,4542.023272,5239.170918,5415.652905,3321.746544,4016.649966,5767.973039,5244.925235000001,3843.406668,4016.471661
2021-07-18,5238.992072,4190.2189260000005,5936.8074480000005,4888.891327,5066.737728,4713.783117,4541.710195000001,3317.216428,4190.029404,0.0,5237.934033,4192.302942,4016.073623,3318.362191,5590.343858,6464.289438,3842.556544,4190.510504,4191.3848610000005,4716.603255,3319.3847100000003,3844.548444,5064.664734,4893.004648,6286.26372,4892.150809000001,5065.892741000001,3842.770546,3495.087957,4892.659021,5238.249913000001,5938.8211630000005,5765.152333,3666.9181750000002,3493.9814920000003,5765.235769,4539.649197000001,4367.371108,5066.302738,4714.552773,4018.701657,5941.694668
2021-07-25,3317.2517430000003,4365.718637,4714.863291000001,6290.883981,3841.6822330000005,5065.280577,6634.568756000001,5938.175031000001,2967.914654,0.0,4369.872213000001,4890.127459,4540.214192,3143.961265,4365.080653,4192.013631,4016.8409800000004,4888.79726,2970.9341440000003,5068.2518310000005,6111.675683,5239.251433,4192.606277,5765.827637,3672.125182,3492.5086380000002,4890.1692760000005,3843.589672,4190.108573,4715.780034,2967.9450880000004,3317.230007,5586.949533,4017.237355,5063.561162,5766.347621,4889.4047740000005,3667.2865570000004,3142.898299,5064.057281,5238.409825000001,5065.573429
2021-08-01,2271.5098160000002,5764.251411,4191.201717,5587.407535,3317.301845,5238.039148,3143.729418,5414.433489,4366.2869120000005,0.0,5414.358997,3144.174978,3491.940744,4368.133199,3842.055721,3143.464074,4366.199148000001,4191.625817,3144.07917,3495.3994730000004,5063.2075350000005,4542.357556,3840.83606,7510.336663,4721.519786,5587.829866,4542.332832,5587.556603,3492.6642,5239.915155000001,5063.943447000001,3667.526143,4365.434099,5063.118907,7163.238189000001,3666.429133,3491.8772430000004,5066.157397,4888.75078,5237.864687,4715.477121,3493.7917780000002
2021-08-08,3666.331415,4542.990793,4890.106832,4539.273837000001,4540.935243,4715.527813000001,4888.426297,4539.562843000001,5762.644795,0.0,3841.8643230000002,5065.19621,4544.526087,4716.965606,7162.16218,4366.3254830000005,3666.894972,4366.109794,4888.548906,2968.37402,5590.604811,2793.592229,5589.224454,2969.353673,5241.939859,2967.9027920000003,5239.002392,7164.316274000001,2445.259987,3493.196851,4715.194254,3668.15317,4017.513899,4369.4705650000005,3667.0133410000003,2618.964008,4365.830008,5416.011523,3494.018975,4889.474113,4539.647606,6115.091657
2021-08-15,6081.894278000001,4343.801961,4691.414162,3310.114451,2797.894701,4344.535117,4154.83654,5185.886035,5569.875033,0.0,5558.853879,3318.0736810000003,3993.941295,2954.090313,4170.138269,3834.432263,4869.256594,5201.702787,4517.722377,4328.856208,4145.083791,3461.7314690000003,4717.54154,3987.988041,3121.130732,4182.90941,3644.59529,4688.979954,5208.9509800000005,3477.952238,3471.066842,4171.364285,5057.644199,3128.293939,4707.339903,4338.335828,4510.751132,4002.7180540000004,3834.716699,4525.474726,3485.853844,3644.488576
2021-08-22,3844.002407,5682.654609,4513.648443,4346.248624,5351.047235,4345.762631,4179.606097,4178.411134,3345.256949,0.0,4180.524713,5517.379698,3343.884266,2841.469231,3676.3711639999997,4846.8359949999995,5182.565471,3677.603925,3342.546757,4011.359786,3009.271336,4513.821184,4015.568717,6184.512974,4179.363797,4177.965117,3343.97867,3845.2688559999997,3008.327488,4178.298662,4346.21937,5014.8133259999995,4680.3300039999995,3844.097314,3681.380348,4680.828649,4178.862083,4180.225569,3342.700151,4347.53933,4011.690102,4178.8704689999995
2021-08-29,3845.525994,4013.8181720000002,5181.541085,4679.676565,4847.572637,4348.149358,3845.082109,3510.508545,3176.615473,0.0,5348.92811,5016.153553,4012.728971,4512.473598,3845.324964,3845.528001,3344.518595,5347.974724,3009.55674,2842.923943,5016.476904,4847.892003,4512.599504,3844.222639,4513.152178,4847.753999,3342.782256,3679.460223,4847.3846889999995,4345.727922,6018.478091,4010.9877109999998,4012.7369949999998,5015.492405999999,3844.026264,6184.500597,4180.388619,4848.292127,5851.845462,2841.1503359999997,4178.532762,4347.434629
2021-09-05,5351.154388999999,5013.796676999999,3008.995829,4345.779735,4346.890292,4011.408328,2841.2635569999998,3010.078295,3509.238084,0.0,5014.713946,3510.874454,4848.169483,4181.085803,4680.943907,4680.070312,4679.495992,3846.4859939999997,4012.683535,3843.5250699999997,4851.991978999999,3008.50016,4347.764431,4512.284849,4013.871201,4680.510402,3509.1882929999997,2005.7232649999999,5347.719749999999,2673.696063,4177.697895,3510.3231779999996,3176.243754,3843.8627079999997,4012.033713,5182.347732,4014.4151699999998,4181.0413149999995,4680.316268,4514.512919,3846.4804059999997,4846.90358
2021-09-12,4011.2353709999998,5182.047646999999,4347.620531,4344.864713,4681.311806,3678.8466169999997,5849.7783979999995,4010.842361,4345.6258849999995,0.0,3175.171034,3175.564329,2507.579003,4011.93536,5014.118165,4681.659727,4513.974301,3513.921985,5348.263691,4012.2073499999997,3511.5407809999997,5016.770311,5850.371869,4680.123235999999,4512.439276,5183.474977,5015.829167,4349.062517,5514.9225209999995,3342.9291559999997,4016.287273,4515.083937,4347.26458,5182.282179,4847.10567,6352.668941999999,4511.923826,5013.728843,3678.6365029999997,4513.29196,4345.238652,2341.467181
2021-09-19,5014.197623999999,4012.5267489999997,4012.706049,5351.117045,4678.970804,4010.4243709999996,4179.852213,3677.841598,4345.636551,0.0,5014.960242,5180.336087,6351.893545,4346.471977,4010.460569,3175.98395,3844.137287,3175.941406,3678.110879,4012.2199259999998,4347.681192,4177.481796,4512.724172,4846.91606,4345.803686,4345.889191,2172.290839,2674.7427479999997,5683.422646999999,3676.432174,2841.4350219999997,5013.648764,4010.52045,5182.5258029999995,4511.609065,3007.964508,4347.967594,4344.661629,2511.433411,3677.01187,3511.1051599999996,5180.517458
2021-09-26,3677.368399,4846.027059999999,3676.232121,3342.929541,3843.1723469999997,3677.0649919999996,4678.813378,4177.55339,4345.537409,0.0,4678.756918,5013.258863999999,4348.230087,2173.4003979999998,3677.7351409999997,2673.634764,3843.2111889999996,5348.077208,5181.853166,4179.525564,4011.421672,3676.343336,3844.901919,3008.715968,4511.788764999999,5014.200199,4679.742840999999,3176.752951,3844.2573719999996,4680.590185,4010.4325049999998,2339.758774,4344.597030999999,4181.761543,3676.9504469999997,5013.954127,3510.1827409999996,4678.848175,3510.1327589999996,4011.2886609999996,5014.80528,4678.720675
2021-10-03,4514.664511,4346.513858,3007.7178989999998,4177.680901,3843.249034,5514.653006,4180.41576,5349.076000999999,4177.508165,0.0,5015.0365759999995,3509.467815,4179.341786,6351.893034,3007.932074,3342.037822,4679.783947,4012.309178,3510.255535,3342.7858269999997,4512.673354,5013.93539,4011.608213,4512.624057999999,4344.88659,5014.138594,2005.155906,5015.143797,3676.291547,2841.024409,5348.9350509999995,3845.079093,3677.529704,3511.103083,4679.1549509999995,2007.0436069999998,3009.87531,3509.062032,3510.042277,4512.895526,3510.012632,4847.015085
2021-10-10,1505.500158,2506.834078,2841.406377,2507.999184,1002.73311,2006.5901999999999,2173.584824,1170.292383,1839.6933589999999,0.0,1504.1321739999998,2173.353752,2841.338597,1504.916604,2005.5993389999999,2842.185062,2005.609538,2173.648346,2507.0499919999997,2507.361821,1337.070264,1671.321477,835.7323799999999,1504.0293199999999,2172.545896,668.547828,1170.206283,2508.565886,1337.1391509999999,2508.0557129999997,2172.98639,2340.464017,3008.554867,1336.973459,1337.615073,2506.969385,1671.304005,1337.0639099999999,1504.41047,3008.6426189999997,2843.207562,1504.386183
