dateTime,ngl-dual-504.symbolblockchain.io,ngl-dual-502.symbolblockchain.io,ngl-beacon-102.symbolblockchain.io,ngl-dual-001.symbolblockchain.io,ngl-dual-004.symbolblockchain.io,ngl-dual-602.symbolblockchain.io,ngl-dual-203.symbolblockchain.io,ngl-beacon-602.symbolblockchain.io,ngl-beacon-502.symbolblockchain.io,ngl-beacon-001.symbolblockchain.io,ngl-dual-204.symbolblockchain.io,ngl-dual-202.symbolblockchain.io,ngl-dual-002.symbolblockchain.io,ngl-dual-403.symbolblockchain.io,ngl-beacon-302.symbolblockchain.io,ngl-dual-401.symbolblockchain.io,ngl-dual-503.symbolblockchain.io,ngl-beacon-402.symbolblockchain.io,ngl-beacon-202.symbolblockchain.io,ngl-dual-201.symbolblockchain.io,ngl-beacon-401.symbolblockchain.io,ngl-dual-302.symbolblockchain.io,ngl-dual-402.symbolblockchain.io,ngl-dual-003.symbolblockchain.io,ngl-beacon-301.symbolblockchain.io,ngl-dual-604.symbolblockchain.io,ngl-dual-104.symbolblockchain.io,ngl-dual-102.symbolblockchain.io,ngl-dual-103.symbolblockchain.io,ngl-dual-304.symbolblockchain.io,ngl-dual-303.symbolblockchain.io,ngl-beacon-002.symbolblockchain.io,ngl-beacon-201.symbolblockchain.io,ngl-dual-404.symbolblockchain.io,ngl-dual-501.symbolblockchain.io,ngl-dual-601.symbolblockchain.io,ngl-beacon-101.symbolblockchain.io,ngl-beacon-501.symbolblockchain.io,ngl-dual-603.symbolblockchain.io,ngl-dual-101.symbolblockchain.io,ngl-dual-301.symbolblockchain.io,ngl-beacon-601.symbolblockchain.io
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1254,0.0,0.10868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,99.288471,59.597786,65.131602,69.666851,125.374579,85.73972,84.016368,76.19719500000001,87.046832,0.0,64.022458,104.364373,116.491573,108.366932,74.048577,155.292493,112.89734,63.75656,107.451013,99.52041,129.206781,129.632356,94.159701,82.642505,114.143179,129.54242399999998,85.728178,74.275102,126.552633,137.796611,111.122489,57.200069,103.234911,80.891415,67.783125,45.976173,65.396123,126.303775,90.298928,88.831886,112.596071,75.90281
2021-03-18,32.935457,43.789093,77.817688,64.59895,66.670204,41.616094000000004,55.217302000000004,50.852869,259.271273,0.0,238.017045,86.309435,45.670898,99.23107999999999,62.130497999999996,48.822410000000005,260.08979,50.66482,60.864475999999996,59.289172,88.61693,44.967308,56.650228,10.929409,27.012713,88.854047,401.291426,71.861329,81.989745,83.712053,86.184341,39.350497000000004,74.97968399999999,69.992759,19.496724999999998,42.178786,43.931123,48.231484,37.89996,72.685411,236.851411,272.373178
2021-03-19,1720.243078,2828.067625,1498.4196630000001,1699.16672,2082.424758,2818.742129,1503.425124,2619.708286,1305.443906,0.0,759.34682,2237.973202,748.332136,1668.664366,1112.764469,1491.973744,924.029672,1867.774685,1127.386374,1139.148976,1517.719395,1507.555638,917.435481,1292.887074,1303.450224,2995.004842,2051.835438,560.745867,2288.912126,955.119813,1730.15741,2043.235343,1102.484746,1698.782492,1116.824272,1157.79438,1844.756504,1122.977705,1877.1059050000001,1321.611732,1311.768386,1735.455184
2021-03-20,923.986002,749.480099,2041.623021,1115.344193,1115.123759,2214.573989,2219.693903,1663.92586,1658.861911,0.0,744.883781,1852.691014,923.510186,922.627945,735.407826,738.356026,1668.479329,1465.818077,1865.524424,2036.859094,1283.908373,1464.189404,2227.623094,1664.934776,1480.914714,1665.8908900000001,1471.510235,1856.788535,750.928231,1111.705175,2215.901598,928.142742,1119.065174,2240.086375,1480.254551,1852.441002,1501.487422,2043.261528,1298.37669,1104.348056,1857.737438,1671.333822
2021-03-21,2026.412369,1484.008612,1291.740214,736.113927,737.245756,370.865639,2023.737063,1292.181329,1303.921204,0.0,1098.918158,1474.761715,1100.651628,2046.546052,1652.543511,920.401942,373.45476299999996,921.092937,740.3233660000001,916.274047,1659.229187,1474.823354,1107.201174,1288.97635,187.563625,1109.227404,1106.46732,1469.509726,2205.309048,1292.170157,1832.728174,1292.420849,2026.903431,1103.25329,736.291011,735.63081,1469.398977,548.94237,2031.412492,1842.289215,733.825118,1294.570355
2021-03-22,368.91731300000004,1476.013441,563.274334,1471.180814,1298.400612,921.168109,735.0283999999999,1108.534696,1297.745569,0.0,917.4565220000001,1835.441678,1111.076165,1472.624729,745.307414,922.476142,1281.545052,2215.355417,1108.284171,1841.964265,736.900361,1105.290905,1290.543794,1292.382649,1847.460696,737.418576,1105.073334,1470.183747,1104.811715,1661.985713,1474.953569,1659.456206,1479.51551,1107.682882,1477.725205,1107.502595,735.237616,1099.676365,740.98225,929.365143,927.202585,1289.714547
2021-03-23,1287.124066,1106.577891,916.632074,1295.208057,918.109496,917.282145,732.29267,922.288235,736.670694,0.0,1103.256743,1471.508366,550.13885,1475.087378,1102.072927,1660.308393,917.644377,1840.946593,919.382197,1289.357935,736.39498,555.78304,552.785287,918.685876,915.024007,371.017785,1098.592117,549.16526,919.838431,551.933937,920.140755,921.042647,548.044177,916.98723,1472.247503,2032.8138959999999,1476.282085,1472.551342,917.238371,734.112282,734.8117239999999,1835.230277
2021-03-24,550.040842,1473.7033099999999,919.042474,552.889325,922.7417389999999,1281.350004,1467.809693,1473.829321,1109.681113,0.0,549.2076079999999,1282.352115,924.27339,1655.5254989999999,913.369899,1468.6744330000001,1285.495161,1099.689603,732.430985,921.963748,918.971286,1472.753584,918.977836,1463.430458,1835.783613,370.806596,730.747932,1282.916158,1103.571193,1652.5982139999999,731.3605259999999,916.538152,1834.494674,368.85556199999996,1104.633985,1101.413566,1658.756912,915.42962,1102.117907,737.430158,1464.854435,1103.086459
2021-03-25,551.205219,1470.838697,548.868017,1650.03657,1472.148382,1828.233834,551.636285,1646.491094,1096.931578,0.0,921.929653,551.76265,1097.805696,1652.076356,914.944297,1283.425065,1096.65975,1100.32477,1468.347158,915.5277669999999,1837.109923,1098.333692,914.282739,1650.286282,2015.7445400000001,1290.539631,1286.9381290000001,2012.622141,1650.2465459999999,1100.784781,1469.36807,1284.845836,1287.850684,368.661227,554.845817,915.504907,736.937732,182.690128,2012.738042,553.297997,1102.95866,734.0020059999999
