dateTime,ngl-dual-504.symbolblockchain.io,ngl-dual-502.symbolblockchain.io,ngl-beacon-102.symbolblockchain.io,ngl-dual-001.symbolblockchain.io,ngl-dual-004.symbolblockchain.io,ngl-dual-602.symbolblockchain.io,ngl-dual-203.symbolblockchain.io,ngl-beacon-602.symbolblockchain.io,ngl-beacon-502.symbolblockchain.io,ngl-beacon-001.symbolblockchain.io,ngl-dual-204.symbolblockchain.io,ngl-dual-202.symbolblockchain.io,ngl-dual-002.symbolblockchain.io,ngl-dual-403.symbolblockchain.io,ngl-beacon-302.symbolblockchain.io,ngl-dual-401.symbolblockchain.io,ngl-dual-503.symbolblockchain.io,ngl-beacon-402.symbolblockchain.io,ngl-beacon-202.symbolblockchain.io,ngl-dual-201.symbolblockchain.io,ngl-beacon-401.symbolblockchain.io,ngl-dual-302.symbolblockchain.io,ngl-dual-402.symbolblockchain.io,ngl-dual-003.symbolblockchain.io,ngl-beacon-301.symbolblockchain.io,ngl-dual-604.symbolblockchain.io,ngl-dual-104.symbolblockchain.io,ngl-dual-102.symbolblockchain.io,ngl-dual-103.symbolblockchain.io,ngl-dual-304.symbolblockchain.io,ngl-dual-303.symbolblockchain.io,ngl-beacon-002.symbolblockchain.io,ngl-beacon-201.symbolblockchain.io,ngl-dual-404.symbolblockchain.io,ngl-dual-501.symbolblockchain.io,ngl-dual-601.symbolblockchain.io,ngl-beacon-101.symbolblockchain.io,ngl-beacon-501.symbolblockchain.io,ngl-dual-603.symbolblockchain.io,ngl-dual-101.symbolblockchain.io,ngl-dual-301.symbolblockchain.io,ngl-beacon-601.symbolblockchain.io
2021-05-16,5.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,0.0,4.0,5.0,1.0,5.0,1.0,5.0,6.0,5.0,3.0,7.0,3.0,3.0,5.0,1.0,5.0,8.0,4.0,9.0,5.0,4.0,4.0,9.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,4.0,3.0,3.0
2021-05-17,1.0,6.0,12.0,6.0,2.0,5.0,6.0,7.0,3.0,0.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,6.0,4.0,1.0,7.0,3.0,4.0,6.0,5.0,3.0,2.0,3.0,7.0,4.0,4.0,4.0,1.0,5.0,8.0,6.0,1.0,7.0,3.0,6.0,4.0
2021-05-18,4.0,2.0,2.0,5.0,5.0,9.0,6.0,1.0,5.0,0.0,4.0,5.0,6.0,5.0,3.0,6.0,6.0,2.0,7.0,2.0,5.0,4.0,7.0,0.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,8.0,3.0,6.0
2021-05-19,2.0,4.0,4.0,8.0,8.0,3.0,5.0,2.0,2.0,0.0,4.0,6.0,3.0,5.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,8.0,4.0,6.0,2.0,2.0,4.0,5.0,5.0,6.0,2.0,4.0,2.0,4.0,9.0,4.0,3.0,2.0,4.0,4.0,8.0
2021-05-20,4.0,3.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,0.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,6.0,3.0,3.0,3.0,1.0,5.0,3.0,7.0,5.0,4.0,5.0,7.0,4.0,5.0,2.0,8.0,4.0,5.0,4.0,6.0,2.0,8.0,1.0,4.0,3.0
2021-05-21,4.0,0.0,7.0,3.0,3.0,5.0,3.0,2.0,6.0,0.0,3.0,5.0,3.0,3.0,1.0,5.0,6.0,5.0,2.0,5.0,2.0,6.0,5.0,4.0,6.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,7.0,6.0,6.0,1.0,7.0,4.0,2.0,2.0
2021-05-22,6.0,3.0,3.0,5.0,10.0,4.0,1.0,4.0,6.0,0.0,5.0,3.0,4.0,5.0,1.0,6.0,7.0,4.0,3.0,3.0,3.0,2.0,6.0,10.0,2.0,7.0,1.0,4.0,6.0,5.0,4.0,8.0,4.0,4.0,6.0,3.0,7.0,4.0,1.0,4.0,6.0,7.0
2021-05-23,7.0,4.0,6.0,3.0,3.0,5.0,5.0,3.0,1.0,0.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,10.0,2.0,7.0,7.0,3.0,3.0,7.0,4.0,6.0,4.0,5.0,3.0,5.0,3.0,8.0,5.0,7.0,1.0,4.0,8.0,8.0,2.0
2021-05-24,6.0,7.0,2.0,6.0,2.0,0.0,0.0,5.0,7.0,0.0,4.0,2.0,2.0,7.0,3.0,5.0,5.0,4.0,8.0,4.0,2.0,4.0,1.0,9.0,7.0,6.0,5.0,3.0,4.0,1.0,2.0,7.0,4.0,4.0,4.0,7.0,5.0,4.0,3.0,6.0,1.0,6.0
2021-05-25,5.0,2.0,7.0,4.0,5.0,8.0,1.0,5.0,6.0,0.0,5.0,4.0,6.0,3.0,0.0,5.0,5.0,5.0,4.0,4.0,3.0,6.0,5.0,1.0,7.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,4.0,3.0,3.0,0.0,3.0,6.0,10.0,4.0,6.0,3.0
2021-05-26,7.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,4.0,0.0,3.0,6.0,6.0,2.0,8.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,7.0,6.0,5.0,10.0,2.0,3.0,13.0,2.0,3.0,2.0,2.0,4.0,3.0,6.0,4.0,5.0,3.0,1.0
2021-05-27,3.0,1.0,3.0,3.0,3.0,6.0,5.0,5.0,5.0,0.0,5.0,3.0,3.0,6.0,3.0,6.0,3.0,0.0,0.0,4.0,7.0,4.0,3.0,3.0,5.0,1.0,7.0,4.0,7.0,3.0,5.0,7.0,3.0,6.0,5.0,4.0,4.0,1.0,7.0,4.0,6.0,5.0
2021-05-28,2.0,4.0,5.0,3.0,5.0,1.0,1.0,3.0,2.0,0.0,2.0,5.0,4.0,0.0,5.0,5.0,6.0,3.0,6.0,2.0,5.0,7.0,7.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0,8.0,4.0,1.0,10.0,3.0,2.0,4.0,5.0,7.0,3.0,3.0,3.0
2021-05-29,5.0,3.0,6.0,4.0,6.0,3.0,2.0,7.0,3.0,0.0,3.0,2.0,6.0,6.0,2.0,10.0,5.0,2.0,5.0,1.0,1.0,4.0,5.0,7.0,5.0,4.0,7.0,4.0,4.0,4.0,4.0,6.0,9.0,6.0,3.0,7.0,3.0,3.0,5.0,5.0,6.0,4.0
2021-05-30,4.0,5.0,2.0,8.0,3.0,7.0,5.0,4.0,5.0,0.0,2.0,4.0,1.0,3.0,6.0,9.0,3.0,3.0,1.0,8.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,7.0,4.0,3.0,6.0,8.0,3.0,7.0,4.0
2021-05-31,5.0,10.0,1.0,6.0,4.0,3.0,4.0,5.0,6.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,0.0,4.0,6.0,8.0,3.0,4.0,1.0,6.0,5.0,3.0,2.0,5.0,6.0,3.0,4.0,7.0,2.0,2.0,5.0,5.0,3.0,3.0,1.0
2021-06-01,4.0,4.0,3.0,3.0,6.0,6.0,5.0,1.0,7.0,0.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,10.0,3.0,5.0,1.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,4.0,7.0,4.0,3.0,6.0,1.0,3.0,1.0,6.0,4.0
2021-06-02,5.0,5.0,7.0,4.0,3.0,2.0,5.0,2.0,13.0,0.0,1.0,3.0,5.0,3.0,0.0,5.0,5.0,3.0,3.0,5.0,6.0,3.0,2.0,2.0,4.0,1.0,4.0,7.0,8.0,6.0,8.0,4.0,4.0,3.0,6.0,9.0,7.0,3.0,4.0,6.0,4.0,2.0
2021-06-03,1.0,8.0,2.0,1.0,5.0,3.0,3.0,6.0,7.0,0.0,4.0,0.0,7.0,4.0,3.0,1.0,5.0,3.0,4.0,3.0,4.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,7.0,4.0,1.0,6.0,2.0,7.0,1.0,5.0,4.0,1.0,2.0,5.0,7.0,1.0
2021-06-04,6.0,7.0,5.0,6.0,4.0,4.0,5.0,2.0,2.0,0.0,2.0,5.0,3.0,2.0,4.0,2.0,8.0,1.0,3.0,7.0,3.0,7.0,3.0,4.0,3.0,6.0,6.0,4.0,6.0,5.0,8.0,2.0,5.0,2.0,5.0,3.0,9.0,0.0,4.0,8.0,4.0,5.0
2021-06-05,5.0,6.0,4.0,2.0,3.0,3.0,8.0,4.0,4.0,0.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,6.0,3.0,2.0,7.0,5.0,5.0,5.0,6.0,3.0,5.0,1.0,4.0,3.0,1.0,4.0,5.0,2.0,3.0,5.0,4.0,6.0,3.0,5.0,10.0
2021-06-06,7.0,5.0,2.0,4.0,3.0,5.0,1.0,3.0,1.0,0.0,5.0,0.0,5.0,5.0,6.0,3.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,5.0,6.0,6.0,2.0,3.0,1.0,3.0,1.0,7.0,7.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0
2021-06-07,5.0,4.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,0.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,0.0,3.0,6.0,4.0,4.0,3.0,5.0,2.0,9.0,6.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,5.0
2021-06-08,3.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,6.0,0.0,3.0,1.0,3.0,6.0,4.0,7.0,3.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,6.0,4.0,1.0,5.0,5.0,6.0,6.0,3.0,1.0,3.0,4.0,6.0
2021-06-09,3.0,4.0,2.0,5.0,1.0,4.0,5.0,3.0,3.0,0.0,6.0,6.0,9.0,4.0,4.0,4.0,6.0,2.0,2.0,8.0,2.0,5.0,2.0,3.0,1.0,3.0,6.0,5.0,4.0,3.0,2.0,5.0,4.0,1.0,5.0,6.0,3.0,1.0,5.0,4.0,2.0,6.0
2021-06-10,3.0,5.0,3.0,6.0,8.0,6.0,3.0,2.0,4.0,0.0,2.0,5.0,3.0,4.0,4.0,5.0,9.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,5.0,7.0,6.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,7.0,3.0,5.0,5.0
2021-06-11,5.0,2.0,3.0,6.0,3.0,3.0,3.0,1.0,4.0,0.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,0.0,3.0,4.0,7.0,4.0,6.0,6.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,7.0,4.0,2.0,4.0,7.0,8.0,1.0
2021-06-12,4.0,4.0,2.0,3.0,2.0,9.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,7.0,6.0,5.0,3.0,8.0,3.0,0.0,4.0,1.0,9.0,5.0,2.0,5.0,0.0,4.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,7.0,5.0,3.0,3.0,9.0
2021-06-13,5.0,5.0,3.0,4.0,4.0,5.0,8.0,6.0,3.0,0.0,6.0,3.0,2.0,6.0,4.0,3.0,9.0,3.0,5.0,5.0,3.0,0.0,4.0,6.0,3.0,6.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,6.0,5.0
2021-06-14,4.0,2.0,3.0,5.0,0.0,5.0,7.0,5.0,3.0,0.0,3.0,4.0,4.0,3.0,4.0,5.0,9.0,5.0,3.0,2.0,4.0,4.0,7.0,6.0,3.0,4.0,3.0,8.0,4.0,7.0,2.0,6.0,4.0,6.0,3.0,8.0,3.0,6.0,6.0,5.0,5.0,6.0
2021-06-15,5.0,1.0,2.0,6.0,4.0,4.0,4.0,2.0,5.0,0.0,6.0,4.0,6.0,3.0,5.0,5.0,1.0,4.0,2.0,9.0,0.0,2.0,9.0,4.0,7.0,6.0,1.0,4.0,1.0,5.0,6.0,4.0,6.0,6.0,2.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0
2021-06-16,3.0,2.0,3.0,4.0,3.0,7.0,5.0,5.0,4.0,0.0,2.0,3.0,6.0,3.0,3.0,4.0,4.0,3.0,5.0,6.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,2.0,7.0,2.0,3.0,4.0,6.0,5.0,3.0,7.0,5.0,5.0,3.0
2021-06-17,5.0,3.0,4.0,5.0,1.0,4.0,5.0,2.0,3.0,0.0,6.0,3.0,4.0,9.0,2.0,5.0,3.0,4.0,5.0,6.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,3.0,5.0,4.0,8.0,1.0,8.0,2.0,5.0,6.0,4.0
2021-06-18,5.0,2.0,5.0,6.0,3.0,1.0,3.0,2.0,2.0,0.0,7.0,1.0,3.0,4.0,4.0,7.0,3.0,3.0,4.0,3.0,6.0,3.0,7.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,11.0,3.0,4.0,4.0,5.0,6.0,2.0,5.0,7.0,6.0,2.0
2021-06-19,1.0,4.0,1.0,2.0,6.0,7.0,2.0,2.0,2.0,0.0,2.0,9.0,5.0,3.0,7.0,3.0,7.0,2.0,4.0,2.0,4.0,3.0,3.0,6.0,1.0,9.0,3.0,1.0,2.0,5.0,1.0,5.0,0.0,1.0,4.0,5.0,5.0,8.0,3.0,6.0,3.0,6.0
2021-06-20,3.0,5.0,1.0,2.0,4.0,7.0,4.0,2.0,3.0,0.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,6.0,4.0,3.0,2.0,4.0,3.0,7.0,3.0,4.0,6.0,3.0,4.0,2.0,6.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0
2021-06-21,4.0,3.0,7.0,5.0,3.0,2.0,6.0,7.0,5.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,4.0,5.0,4.0,8.0,3.0,3.0,6.0,4.0,3.0,5.0,5.0,4.0,5.0,6.0,1.0,4.0,3.0,1.0,6.0,7.0,8.0,2.0,4.0,8.0,5.0,7.0
2021-06-22,2.0,3.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,0.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0,5.0,6.0,3.0,7.0,4.0,1.0,2.0,0.0,3.0,4.0,4.0,6.0,4.0,6.0,1.0
2021-06-23,4.0,1.0,6.0,2.0,5.0,5.0,8.0,4.0,0.0,0.0,4.0,5.0,4.0,5.0,1.0,2.0,9.0,1.0,6.0,4.0,6.0,2.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,6.0,0.0,6.0,5.0,3.0,3.0,1.0,9.0,4.0,2.0,5.0,4.0,4.0
2021-06-24,5.0,0.0,3.0,6.0,2.0,8.0,2.0,2.0,7.0,0.0,4.0,4.0,1.0,3.0,5.0,9.0,5.0,4.0,7.0,4.0,3.0,5.0,5.0,3.0,4.0,6.0,8.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,4.0,7.0,3.0,4.0,3.0
2021-06-25,5.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,9.0,0.0,4.0,2.0,9.0,3.0,6.0,2.0,5.0,3.0,4.0,7.0,4.0,4.0,6.0,4.0,3.0,5.0,6.0,5.0,6.0,4.0,3.0,1.0,1.0,3.0,6.0,2.0,5.0,4.0,3.0,2.0,3.0,6.0
2021-06-26,3.0,6.0,5.0,7.0,4.0,6.0,2.0,5.0,2.0,0.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,6.0,4.0,4.0,6.0,6.0,3.0,5.0,3.0,8.0,6.0,6.0,9.0,2.0,4.0,6.0,3.0,2.0,2.0,4.0,5.0,5.0,1.0,4.0
2021-06-27,1.0,4.0,3.0,2.0,7.0,4.0,2.0,5.0,2.0,0.0,6.0,7.0,6.0,8.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,2.0,4.0,7.0,6.0,5.0,0.0,3.0,5.0,7.0,6.0,9.0,7.0,3.0,3.0,7.0
2021-06-28,9.0,4.0,2.0,2.0,5.0,9.0,3.0,4.0,4.0,0.0,5.0,6.0,3.0,4.0,4.0,2.0,2.0,5.0,1.0,4.0,6.0,2.0,3.0,5.0,6.0,1.0,4.0,5.0,9.0,2.0,5.0,4.0,7.0,10.0,1.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0
2021-06-29,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,0.0,4.0,2.0,6.0,1.0,4.0,4.0,2.0,6.0,7.0,4.0,4.0,6.0,5.0,0.0,4.0,2.0,6.0,2.0,1.0,5.0,6.0,6.0,6.0,3.0,4.0,4.0,2.0,4.0,6.0,3.0,3.0,4.0
2021-06-30,6.0,4.0,2.0,6.0,1.0,2.0,2.0,4.0,3.0,0.0,1.0,3.0,2.0,1.0,7.0,5.0,5.0,5.0,1.0,5.0,5.0,6.0,2.0,6.0,1.0,4.0,6.0,3.0,6.0,3.0,6.0,8.0,3.0,5.0,2.0,6.0,7.0,4.0,5.0,4.0,1.0,3.0
2021-07-01,0.0,4.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,0.0,6.0,6.0,3.0,4.0,5.0,3.0,6.0,4.0,5.0,4.0,4.0,10.0,5.0,5.0,7.0,6.0,2.0,3.0,2.0,7.0,3.0,3.0,6.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0
2021-07-02,6.0,5.0,4.0,6.0,4.0,2.0,2.0,4.0,3.0,0.0,7.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,6.0,3.0,2.0,2.0,5.0,5.0,1.0,5.0,2.0,6.0,6.0,7.0,5.0,8.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,6.0,3.0
2021-07-03,4.0,4.0,4.0,5.0,6.0,4.0,2.0,5.0,4.0,0.0,3.0,3.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,7.0,3.0,4.0,3.0,1.0,4.0,3.0,6.0,5.0,9.0,4.0,5.0,4.0,3.0,4.0,7.0,7.0,4.0,6.0,4.0,6.0,2.0,3.0
2021-07-04,4.0,3.0,2.0,3.0,1.0,8.0,1.0,8.0,5.0,0.0,5.0,2.0,6.0,3.0,0.0,4.0,3.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,6.0,2.0,5.0,5.0,7.0,4.0,1.0,9.0,2.0,6.0,3.0,4.0,2.0,1.0,1.0,1.0
2021-07-05,4.0,0.0,6.0,6.0,4.0,6.0,3.0,7.0,4.0,0.0,4.0,5.0,8.0,10.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,7.0,2.0,7.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0
2021-07-06,6.0,8.0,3.0,1.0,6.0,6.0,1.0,8.0,10.0,0.0,6.0,1.0,2.0,4.0,7.0,5.0,2.0,6.0,6.0,3.0,2.0,10.0,2.0,3.0,4.0,1.0,8.0,1.0,3.0,1.0,3.0,3.0,3.0,10.0,1.0,2.0,0.0,4.0,4.0,4.0,7.0,5.0
2021-07-07,0.0,4.0,5.0,5.0,10.0,3.0,3.0,3.0,4.0,0.0,2.0,7.0,4.0,1.0,3.0,6.0,5.0,4.0,4.0,6.0,5.0,3.0,3.0,7.0,3.0,2.0,4.0,4.0,5.0,3.0,6.0,3.0,5.0,2.0,0.0,7.0,3.0,2.0,6.0,6.0,3.0,3.0
2021-07-08,3.0,5.0,3.0,4.0,1.0,2.0,5.0,2.0,3.0,0.0,2.0,4.0,4.0,3.0,5.0,6.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,6.0,1.0,2.0,2.0,5.0,4.0,6.0,6.0,2.0,3.0,5.0,5.0,4.0,3.0
2021-07-09,4.0,5.0,4.0,7.0,3.0,3.0,5.0,4.0,5.0,0.0,6.0,4.0,4.0,4.0,4.0,6.0,3.0,5.0,6.0,5.0,7.0,5.0,5.0,3.0,3.0,7.0,4.0,3.0,4.0,0.0,4.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,1.0,3.0,0.0,4.0
2021-07-10,3.0,5.0,1.0,3.0,7.0,2.0,3.0,6.0,3.0,0.0,1.0,4.0,3.0,2.0,1.0,6.0,4.0,4.0,2.0,7.0,5.0,4.0,7.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,6.0,1.0,4.0,9.0,4.0,3.0,3.0
2021-07-11,3.0,4.0,3.0,1.0,2.0,3.0,5.0,4.0,4.0,0.0,6.0,1.0,3.0,5.0,3.0,5.0,2.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,1.0,3.0,5.0,9.0,7.0,2.0,4.0,2.0,7.0,2.0,4.0,3.0,6.0,4.0,1.0,1.0
2021-07-12,3.0,4.0,2.0,3.0,6.0,5.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,2.0,4.0,6.0,1.0,2.0,7.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,2.0,3.0,0.0,3.0,1.0,3.0,5.0,4.0,6.0,7.0,5.0,5.0,8.0,2.0,5.0,3.0
2021-07-13,5.0,3.0,6.0,4.0,6.0,3.0,4.0,2.0,4.0,0.0,7.0,4.0,2.0,3.0,4.0,3.0,7.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,7.0,1.0,3.0,2.0,2.0,6.0,6.0,5.0,3.0,1.0,4.0,7.0,5.0,2.0,1.0,5.0,3.0,6.0
2021-07-14,7.0,3.0,7.0,3.0,4.0,5.0,2.0,2.0,4.0,0.0,4.0,4.0,0.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,6.0,0.0,5.0,7.0,4.0,9.0,6.0,3.0,6.0,1.0,6.0,4.0,2.0,5.0,3.0,3.0,3.0,7.0,4.0,3.0,3.0,6.0
2021-07-15,2.0,1.0,4.0,6.0,5.0,7.0,4.0,5.0,5.0,0.0,1.0,4.0,7.0,2.0,9.0,7.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,6.0,9.0,3.0,3.0,2.0,2.0,7.0,3.0,10.0,6.0,0.0,4.0,5.0,3.0,0.0,2.0,6.0,3.0,8.0
2021-07-16,3.0,6.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,0.0,3.0,3.0,7.0,1.0,7.0,8.0,2.0,4.0,4.0,8.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,6.0,6.0,3.0,6.0,3.0,10.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0
2021-07-17,5.0,2.0,6.0,5.0,3.0,1.0,3.0,1.0,5.0,0.0,4.0,2.0,2.0,2.0,5.0,8.0,7.0,4.0,1.0,4.0,1.0,5.0,5.0,4.0,6.0,4.0,3.0,3.0,1.0,5.0,1.0,5.0,6.0,6.0,0.0,3.0,2.0,5.0,4.0,4.0,4.0,2.0
2021-07-18,5.0,5.0,5.0,3.0,3.0,3.0,6.0,2.0,2.0,0.0,8.0,4.0,3.0,3.0,0.0,3.0,2.0,8.0,6.0,4.0,2.0,2.0,7.0,2.0,3.0,4.0,7.0,3.0,3.0,3.0,7.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,7.0,3.0,1.0,6.0
2021-07-19,3.0,4.0,2.0,3.0,1.0,5.0,8.0,4.0,4.0,0.0,4.0,1.0,3.0,0.0,6.0,3.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,6.0,0.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,0.0,3.0,5.0,5.0,3.0,3.0,6.0,4.0,3.0
2021-07-20,3.0,2.0,4.0,5.0,2.0,3.0,7.0,8.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,8.0,4.0,4.0,6.0,6.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,6.0,5.0,1.0,1.0,7.0,4.0,3.0,7.0,4.0
2021-07-21,0.0,6.0,5.0,10.0,3.0,5.0,7.0,4.0,2.0,0.0,4.0,7.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,6.0,2.0,2.0,3.0,4.0,3.0,7.0,8.0,4.0,2.0,3.0,5.0,5.0,3.0
2021-07-22,4.0,7.0,1.0,7.0,4.0,1.0,5.0,8.0,1.0,0.0,3.0,1.0,4.0,2.0,2.0,5.0,6.0,4.0,1.0,6.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,0.0,4.0,5.0,3.0,2.0,6.0,4.0,6.0,4.0,1.0,0.0,2.0,3.0,4.0,4.0
2021-07-23,4.0,3.0,6.0,1.0,2.0,7.0,3.0,5.0,1.0,0.0,8.0,5.0,1.0,3.0,6.0,3.0,4.0,2.0,0.0,3.0,7.0,4.0,5.0,4.0,3.0,1.0,7.0,10.0,3.0,8.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,1.0,5.0,1.0,4.0
2021-07-24,4.0,1.0,4.0,7.0,7.0,4.0,4.0,2.0,3.0,0.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,5.0,1.0,6.0,4.0,1.0,3.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,8.0,1.0,2.0,3.0,2.0,4.0
2021-07-25,1.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,2.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,3.0,7.0,4.0,3.0,5.0,8.0,2.0,3.0,6.0,1.0,2.0,3.0,4.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,7.0,7.0
2021-07-26,4.0,7.0,4.0,5.0,1.0,4.0,1.0,5.0,4.0,0.0,12.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,8.0,0.0,3.0,5.0,6.0,5.0,4.0,3.0,1.0,2.0,6.0,4.0,4.0,1.0,3.0,4.0,6.0
2021-07-27,3.0,4.0,1.0,5.0,2.0,2.0,1.0,5.0,3.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,0.0,3.0,4.0,6.0,4.0,5.0,0.0,8.0,4.0,4.0,3.0,6.0,4.0,1.0,6.0,1.0,2.0,2.0,7.0,6.0,3.0,2.0
2021-07-28,0.0,9.0,7.0,7.0,3.0,4.0,2.0,5.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,7.0,8.0,3.0,5.0,4.0,4.0,1.0,9.0,4.0,0.0,3.0,2.0,1.0,3.0,4.0,3.0
2021-07-29,2.0,2.0,6.0,1.0,3.0,4.0,7.0,7.0,0.0,0.0,7.0,0.0,2.0,6.0,2.0,0.0,3.0,3.0,6.0,0.0,4.0,5.0,2.0,9.0,4.0,2.0,4.0,3.0,0.0,7.0,4.0,0.0,3.0,4.0,6.0,2.0,4.0,8.0,5.0,2.0,3.0,2.0
